,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-12-13 12:00:00,29526.462359332927,41926.88977228905,1334258.417666437,219886.1128310388,5.946048657975403,-0.0997580415727527,0.4298727171355142,1.77352012823303,0.37743106603397053,-2.048084103207841,-69.348315817579,-6.903985924155967,15.665325022951013,8.48365290250419,4.11072661904565,-0.5452748252834184,0.11741709615940198,-0.6357448633674344,9.75445353602872,-4.724564624054271,5.5862766465280815,72.7268479784968,3.285617409646189,0.8357738890041801
2024-12-13 15:00:00,30794.56699785447,35060.845247920755,1439606.5158555473,168860.81489125267,0.8835318368702344,0.020539473443078986,-0.0558215861867642,-0.16211675780032608,1.0415568014464376,-0.9552569408276639,-20.666854115036617,-7.362005307382373,21.863831805516924,17.069024206255285,-0.19352252290291677,1.27674118708265,0.6753112972601046,-0.21883302799476512,9.156171438284584,-4.924012206818419,0.5378258061269805,28.99531530263773,0.5537676815894936,2.544288272177516
2024-12-13 18:00:00,44113.186380151186,37200.09636760212,1532031.7207333841,113527.44916376096,1.3095804716717996,-0.023641900728566416,-2.0977474589702685,-0.4366447774483059,2.252533440089784,0.12809391207059007,-6.030783317741934,-4.087040449485597,27.721310792985,24.707762282488936,-0.1981820711475788,-0.516636018999946,0.33103237024141924,-0.2957425308296437,1.2216536545126777,-2.54309026445575,-0.6355624989051314,8.040603959553081,-0.8368393196199732,-0.11715249649211579
2024-12-13 21:00:00,37944.866195069124,28672.806582000452,1465994.234793021,113930.06517900847,2.0312232917061785,-0.10693065499989488,-2.901915826746734,-0.8371019931278876,2.0889439418009643,-0.07297512993580842,3.086619719676546,-1.9581666362316994,9.544071458492636,7.806153145177979,1.047643416527671,-0.5434336819287466,0.717785579697965,-0.21613244486315916,-4.741490983780865,-1.2030448560331912,0.5531342746032841,-6.957418168416856,-0.8733286530553434,-1.3096920534203382
2024-12-14 00:00:00,59617.35490162723,32531.635558557882,1429615.5154837174,87541.68027344403,0.19643268217102053,0.14002097706282424,-1.8357602804976034,-0.5755299731689554,2.4148972831062934,-0.5993310813881192,18.904724861221386,-1.0698454681086647,-5.177421437996716,-10.323625211397122,-0.5687984791578305,-0.2872782077036131,0.6115563558405935,-0.07248852179888436,-6.3427697249737465,-1.5961774367466501,-1.4668872680318552,-23.60816698786855,-0.18870839064254485,-1.7865622759666335
2024-12-14 03:00:00,51154.48348122594,27107.05451114455,1328990.4087335882,79452.63254528082,-1.889863259156958,-0.03092261800125371,-1.9908355995538043,1.4293799142595176,0.460255265532891,0.06549522268703306,7.70091052045543,-0.16318663007080508,-1.829587072413266,-6.800720585033358,-1.8122384411539672,0.4051924199744206,-0.5185022201762648,-0.39962007216111856,-8.43813133842508,-0.07284695799669323,-2.8995433628673672,-12.258343000169749,0.9951872374126196,-3.3298758417392103
2024-12-14 06:00:00,48417.70694581991,23899.84199987772,1247351.8785737357,85968.18598071545,-2.637588281672522,-0.011414976548572875,-1.7326074712790307,1.5997462561159925,0.4663587502941127,-0.44023209925609486,8.725591315132139,0.6907967221553567,2.2100034238505173,0.25035909348203944,-2.6759407701815143,1.7364140583345202,-0.04565087633897241,0.02708654765865874,-9.892180049969488,3.001304290444998,-3.1610128848541796,-14.247575612150074,2.078479879579319,-1.0218461591053818
2024-12-14 09:00:00,50168.42455230414,27692.12394057158,1115319.3196542473,144280.80521889278,-3.293269391445087,-0.24393050552513407,-0.5757192522111291,2.396570662756371,-0.9641030035594614,0.7554613939480714,3.1341352237213753,2.8460599537583002,6.42923919682475,7.256173621359074,-2.865267074054658,2.1981853654741297,0.2526859865640533,0.23781473222889535,-4.239709675384737,4.7436191379892225,-2.3204109068467065,-3.504856255449896,2.122854506562329,-1.074730730736578
2024-12-14 12:00:00,53875.72425560346,29036.64021602186,1155774.1495854254,188430.35936128267,-3.668338868216799,-0.15577876640757393,-0.35186187401473834,2.3720527018041184,-0.8532290549452876,0.7298447233984204,5.310406020293224,5.563193169579187,7.294484416226112,5.06830523819888,-2.977989488934482,2.2171278214220242,0.5618171143628711,0.38463018540542704,-2.0037719947723263,2.1593430952584067,-2.4090714653162144,-3.293977272834013,2.182616930218699,-6.127764650139637
2024-12-14 15:00:00,62303.674222542155,36000.1359453288,1072037.844567165,190922.61607647437,-4.689573438772385,-0.16356074223111697,-1.8639974438474125,1.4113692898596206,-0.9020096609926365,1.3735324601493883,7.820846837426745,5.1688675765427075,7.804489088233877,0.3807162989602829,-3.6056141979963376,1.1136094066446183,0.8772409893762125,0.43362513452633905,-7.138722602041385,0.8237401986943075,-3.073883530634653,-8.405998556848333,0.6350227064676885,-7.620494111555433
